,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
215,A12,6.000001340437143,A34,A48,1044.9973250010262,A65,A74,0.9961727447255073,F,divorced/separated/married/widowed,A101,2.9902432779204102,A122,41.504340930233624,A143,A152,2.0033026680955177,A172,0.9819715946185721,A191,A201,1
216,A11,16.498055599165163,A30,A49,2852.000114113165,A61,A74,2.991241154083304,M,single,A101,0.9941916790117569,A122,28.50029072659483,A141,A152,0.9905055178080013,A173,0.9896410315737543,A192,A201,1
217,A13,29.24940578374754,A32,A43,3635.249161468636,A61,A73,2.0109976982149984,M,single,A101,2.0122947755029443,A121,22.501383713598763,A143,A152,0.9933050244813475,A173,1.0135319967768237,A192,A201,1
218,A11,22.491458377460027,A32,A42,2729.01031336301,A61,A73,1.994057224296038,M,divorced/separated/married/widowed,A101,1.9897698358069658,A121,23.00269736446404,A143,A151,1.0004214753204028,A172,1.0067349549638904,A191,A201,1
219,A14,10.99703569439716,A32,A40,1466.4997643636357,A61,A73,2.0116719774262615,F,divorced/separated/married/widowed,A101,3.9981505801754165,A123,64.24971475677202,A143,A152,1.0064054178319741,A173,1.004466736639937,A192,A201,1
220,A12,11.9998532648899,A32,A43,515.2452435619832,A61,A72,4.006905807257116,M,divorced/separated/married/widowed,A103,0.9935719942662542,A121,24.503235921434978,A141,A152,1.0051569827207618,A172,0.9989319299119285,A191,A201,1
221,A11,11.998337980980699,A32,A46,1272.2534483463537,A65,A73,3.99502659483217,F,divorced/separated/married/widowed,A101,4.00616961276777,A122,24.75086348133975,A141,A151,1.0011025545470624,A173,0.9943827379377221,A192,A201,1
222,A14,11.990761243667487,A32,A43,656.495335814091,A61,A73,3.494367497427373,M,single,A101,2.0047878031984543,A121,27.493067211961147,A141,A152,2.0099469136840167,A173,0.994603494592021,A191,A201,1
223,A14,23.995157231847493,A33,A49,2690.985750732445,A65,A73,4.009469186286067,M,single,A101,4.0026743749663645,A121,29.002492914215082,A143,A152,1.5060347548345243,A173,1.4987915777759324,A192,A201,1
224,A14,13.498030047494009,A32,A41,4194.495944869211,A61,A73,2.50015909867878,M,single,A101,2.000213122354218,A123,27.497822959770343,A143,A152,0.9883012810802185,A173,1.0036492601116755,A192,A201,1
225,A14,31.497392628677503,A30,A45,2359.240463838227,A61,A73,3.993773492974751,M,single,A101,2.016364467620438,A123,24.998781516474764,A143,A152,1.5056281045526796,A173,0.9929945867933125,A191,A201,1
226,A12,44.99926954726841,A32,A43,10242.002658374837,A64,A74,0.9907547055066163,M,single,A102,1.9984927209752619,A124,25.00045378894145,A141,A152,1.5058579493858164,A173,0.9986677212280115,A192,A201,0
227,A11,12.006318997489922,A32,A42,7626.251839313487,A61,A75,4.005317818522137,M,single,A101,4.007921676649003,A124,53.99269279618542,A143,A153,0.9874541870074053,A174,0.9954445433214268,A192,A201,0
228,A14,8.477569581095356,A32,A43,1376.4868951833291,A61,A74,3.9979629011321665,M,single,A101,2.010590300495667,A123,21.002288983565705,A143,A152,1.0075817674715977,A173,0.98763204820299,A191,A201,0
229,A11,20.49588120616567,A32,A42,2889.508931467617,A61,A72,3.499064800474738,M,single,A101,0.9947277108469799,A124,21.49555999612764,A141,A153,0.9974615996696503,A173,0.9847001451815851,A191,A201,1
230,A13,32.99696750971792,A32,A43,3912.2524866027297,A61,A73,3.9949074092383317,M,single,A101,1.9924358328523324,A123,24.5023253398901,A143,A152,0.9965088545149254,A173,0.9950359849490138,A191,A201,0
231,A14,8.994748812279738,A32,A40,2245.4985218098473,A63,A75,1.495147993361101,M,single,A101,3.9977772018054205,A124,51.50562907376589,A143,A153,1.0130806306883362,A172,1.0155395413031745,A191,A201,1
232,A14,11.999067196840361,A32,A43,1870.757395511473,A62,A74,2.496810274819997,M,single,A101,0.9853996553524601,A124,32.00544137656536,A143,A152,1.0096072964472897,A173,0.9987114381603623,A191,A201,1
233,A12,16.494488563087994,A32,A43,816.0143322813997,A61,A73,4.003247316807598,M,divorced/separated/married/widowed,A103,2.0144569059793884,A121,23.9875167090916,A143,A152,1.01355155122041,A172,0.9922771186953887,A191,A201,1
234,A14,4.005563656970509,A34,A43,1419.2500753409233,A61,A74,1.504961266256855,M,single,A101,1.000298271419617,A121,39.49320925852811,A143,A152,3.004928721787137,A172,1.50990916602991,A191,A201,1
235,A11,21.0036837234438,A32,A43,1614.5008475417822,A61,A71,3.9992014541165433,M,single,A101,2.005165658370686,A123,27.503025281772917,A142,A152,0.9946472521338902,A174,1.4930273776740044,A191,A201,0
236,A12,6.011163968891376,A32,A40,13731.992414877925,A65,A71,0.9990702956379371,M,single,A101,2.003644458834038,A122,22.506127882717443,A143,A152,1.003611216520849,A171,1.0089176560609259,A192,A201,0
237,A12,19.49781694002546,A32,A49,2508.992585300378,A62,A75,3.9999379153452495,M,divorced/separated/married/widowed,A101,2.011611519538322,A123,59.99977851537653,A141,A151,2.0075811301697595,A172,1.005295261004044,A191,A201,0
238,A14,11.994001403249085,A34,A43,1411.2517605099224,A61,A73,3.9876269112579443,F,divorced/separated/married/widowed,A101,2.0033751326722706,A122,37.49950179846919,A143,A152,1.9983573868037712,A173,0.9982071888370239,A191,A201,1
239,A11,27.008698690882,A32,A43,2266.499071940996,A61,A75,0.9826804059460443,M,single,A103,3.00227340058637,A122,35.988475734821264,A143,A152,0.9850934585288568,A173,1.5038430667136133,A191,A201,1
240,A11,26.00829825971134,A32,A40,1009.9999148782341,A65,A75,3.994607069936662,F,divorced/separated/married/widowed,A101,2.00542670323691,A123,32.50543886737389,A141,A152,0.9872115895188843,A173,0.9987114381603623,A191,A201,0
241,A14,5.995871461447781,A32,A43,1482.0021601751118,A61,A74,2.5021667183303835,M,single,A101,2.0190546247545464,A122,50.999340340954745,A143,A152,0.9941850959924943,A173,1.5038430667136133,A191,A201,1
242,A11,48.00745794575763,A30,A41,4127.010649501197,A61,A75,3.0081421461626077,M,single,A101,4.0055646024048635,A124,22.994268370729387,A143,A153,2.0033026680955177,A173,1.516943475304469,A191,A201,0
243,A14,12.00956961915627,A34,A49,1247.5056630459774,A61,A73,3.01240944048065,F,divorced/separated/married/widowed,A101,2.0033114367308196,A121,29.50412196705984,A143,A152,2.002629917289898,A173,1.0050755270660692,A191,A201,1
244,A14,13.008701775079032,A31,A48,3706.001392707816,A63,A73,4.001258863352996,F,divorced/separated/married/widowed,A101,2.995284347760343,A121,37.996826079080805,A143,A152,0.9954666232475338,A172,2.0140543633050085,A191,A201,1
245,A14,22.48963795418068,A32,A49,1155.7511801251535,A61,A74,4.002358251753226,M,single,A101,0.9994578801145428,A121,23.998252422752472,A143,A152,0.9847936305212857,A173,0.9993762483853694,A192,A201,1
246,A14,11.991968905775758,A34,A43,671.4941918251865,A61,A75,3.989420772868423,M,single,A101,3.99891936095019,A121,52.492029087913195,A143,A152,2.9928815261727086,A173,0.9999584058093772,A191,A201,1
247,A14,6.008355453947118,A30,A40,1081.4965683090688,A62,A73,3.9973750130312373,M,single,A101,1.00621063105198,A124,31.99020438955975,A141,A151,0.9852645545885064,A173,0.9942322382284743,A191,A202,1
248,A13,24.00220648223231,A32,A42,1691.752121847544,A61,A73,1.5045257556821343,M,single,A101,1.9927008005687807,A121,24.503235921434978,A143,A152,0.9988012175440266,A173,1.003206585556644,A191,A201,1
249,A14,19.506247846974187,A32,A43,539.9969177937797,A61,A71,2.999751847521127,F,divorced/separated/married/widowed,A102,4.003408606883642,A121,23.00555900997888,A143,A151,0.989337971650275,A173,1.0003843505421164,A191,A201,0
250,A11,6.005610946259724,A34,A40,697.2536579709036,A64,A74,2.9995517939348404,F,divorced/separated/married/widowed,A101,3.9929589778417336,A121,41.507830718994484,A143,A152,2.008996221539303,A172,1.0094653289912474,A192,A201,1
251,A13,12.008980651363718,A32,A42,2525.0198905911857,A61,A73,1.0059926095432825,F,divorced/separated/married/widowed,A101,1.9981115807071401,A123,47.49132715264323,A143,A152,0.9931155180315931,A172,1.000101535850894,A191,A201,1
252,A12,33.009535111383215,A32,A40,2426.2447743413013,A61,A73,4.004828505494062,F,divorced/separated/married/widowed,A103,2.0068301069906442,A124,26.013767340185467,A141,A152,1.0078397522000548,A173,0.9844949016121285,A191,A201,0
253,A14,20.997390715034356,A33,A42,3862.0057395603226,A62,A73,1.9983081200085673,M,single,A101,3.495990382665334,A122,31.99945225521929,A143,A152,1.501652867317751,A173,0.9971589197826198,A191,A201,1
254,A12,9.252675482370288,A32,A42,1791.9984484436523,A65,A74,2.005719333461388,M,single,A101,1.0099797547607878,A123,22.999721764321684,A143,A152,1.0089673067735587,A173,0.9793760137765622,A192,A201,1
255,A12,60.00511933018999,A33,A43,6916.255041435874,A65,A73,1.0076582919012003,M,single,A101,0.9764272390516564,A121,24.988691623770116,A143,A152,0.9935149192631674,A172,0.9955959961503985,A191,A201,1
256,A14,20.997927243578168,A34,A43,2415.7559233674683,A61,A73,4.027185393190318,M,single,A101,2.0042929211870977,A121,32.00120207148515,A143,A152,1.9967586181455077,A172,1.0024323657460972,A191,A201,1
257,A11,11.500727606761552,A31,A43,1909.0046474553142,A61,A73,3.983254236569194,M,divorced/separated/married/widowed,A101,1.0056318344769792,A124,26.50561568998492,A143,A153,1.0005880154841,A173,0.9847001451815851,A191,A201,0
258,A14,14.992467162029168,A32,A41,4309.247590144334,A62,A72,1.5041105682165719,F,divorced/separated/married/widowed,A101,4.0055646024048635,A123,24.50809820066955,A143,A152,1.0139221935516698,A173,0.9947925601531109,A192,A201,1
259,A14,11.497931666982034,A34,A43,1229.2395599718175,A62,A71,4.009326743873079,F,divorced/separated/married/widowed,A101,3.993515776185979,A121,57.254707342352134,A143,A152,2.9928815261727086,A172,1.5065947895588483,A191,A201,1
260,A11,12.00422594054395,A32,A42,1522.7657584679037,A61,A73,2.008282479591844,M,single,A101,2.0008683208512443,A121,25.00169857046391,A143,A152,1.0065961709321978,A173,1.0078999514747453,A191,A201,1
261,A11,23.996012152427276,A32,A43,1870.757395511473,A61,A75,4.013256097155464,F,divorced/separated/married/widowed,A101,4.0012088333291675,A123,54.513071519801386,A143,A152,1.0052701853779706,A173,0.991667478456557,A191,A201,1
262,A11,18.007456349393163,A34,A40,4663.259739516824,A61,A75,2.005169088201586,M,single,A101,3.9870271044784573,A124,32.50069338318309,A143,A153,2.501641341694238,A174,0.9875123407670006,A192,A201,1
263,A14,12.001978753024382,A34,A46,3039.5142568869696,A61,A75,1.9895077625773263,F,divorced/separated/married/widowed,A101,3.9938774315701546,A124,58.004786597467074,A141,A153,2.998504383635101,A172,1.0037531076686612,A191,A201,1
264,A14,9.993978977599838,A34,A40,1138.9965978047144,A61,A75,3.01331488149183,M,single,A101,3.9959713781299104,A121,28.513254969753262,A143,A152,1.4986766624135766,A172,2.0022382054505696,A191,A202,1
265,A12,15.002787732919078,A32,A43,771.4943005333528,A61,A75,4.003423383745639,M,single,A101,3.000442460831728,A123,33.984689209334206,A143,A152,0.9832118307332721,A173,1.4998535026947808,A191,A201,0
266,A14,30.00518085844491,A34,A49,5551.745922718341,A65,A75,4.001059955386999,M,single,A101,3.9959713781299104,A121,32.50543886737389,A143,A152,2.010167167147576,A173,1.000766752865403,A191,A201,1
267,A14,24.00520392013241,A32,A43,1765.7488098524464,A61,A72,3.9978222059444315,F,divorced/separated/married/widowed,A101,3.011281826391698,A123,40.49466585788717,A142,A152,0.9832118307332721,A173,0.9884779250368014,A192,A201,1
268,A11,13.002878558971544,A32,A40,8382.006052245379,A61,A75,0.9986833614813637,M,divorced/separated/married/widowed,A101,3.985999789117211,A122,42.50362371686229,A143,A152,0.9981761201272992,A174,1.014365732352627,A192,A202,0
269,A14,21.00633787840075,A32,A43,919.5066144824466,A65,A75,3.501216721900658,M,single,A101,1.9978178041384278,A123,23.99970307714227,A143,A152,1.9966081820143442,A173,0.9976112349033257,A191,A201,1
270,A14,16.504675771227973,A32,A40,2395.4979206343182,A65,A74,3.494833358026794,M,single,A101,2.9914418929646667,A122,29.00432296214185,A143,A152,0.9961534216091602,A173,1.0070808365006656,A191,A202,1
271,A14,12.000317157679813,A34,A42,1610.7503139562227,A63,A74,3.0087289196789424,F,divorced/separated/married/widowed,A101,3.501571021478565,A123,39.99306908089022,A143,A151,1.0004214753204028,A173,1.0060009696886203,A192,A201,1
272,A12,47.491433316559934,A31,A40,11402.757180146757,A65,A71,3.993088208772913,M,single,A102,4.005189559084928,A124,32.49622689503897,A143,A153,0.9837746146497588,A174,0.9947925601531109,A192,A201,1
273,A12,41.99922852110893,A32,A43,2816.0004013971775,A61,A74,3.9907012359830794,M,single,A101,4.002793297750156,A121,26.00813744068298,A143,A152,1.9966081820143442,A173,1.0038752091269152,A191,A201,0
274,A11,27.002138827938207,A32,A45,11402.757180146757,A61,A72,1.0076582919012003,M,divorced/separated/married/widowed,A101,0.9816974804558904,A124,30.50198456119014,A143,A152,0.9935954343433873,A172,1.0085960331443198,A192,A201,0
275,A14,9.005288165701765,A32,A43,2426.2447743413013,A61,A73,0.9956544032125229,M,single,A101,2.00591160878725,A121,29.50412196705984,A143,A152,1.0062589152385766,A173,1.5136714293320779,A191,A201,1
276,A14,17.99735433929098,A34,A43,2690.985750732445,A61,A73,2.004607353339641,F,divorced/separated/married/widowed,A101,1.9991236608358571,A123,29.000541317638316,A143,A152,2.0184630685287415,A173,0.9977962947656438,A191,A201,1
277,A11,12.00956961915627,A32,A42,1177.004586832889,A65,A75,1.4890248700592807,M,divorced/separated/married/widowed,A101,4.00754504571386,A122,48.76436296171306,A143,A152,0.9985426550316749,A172,1.004236991413884,A192,A201,1
278,A14,5.997944421189195,A32,A42,5404.995714269124,A61,A72,1.4943970592059186,F,divorced/separated/married/widowed,A101,4.005231378472898,A122,35.002302208339145,A143,A152,1.0048954510701558,A173,0.9950105331862917,A191,A201,0
279,A14,24.00471110321672,A32,A43,1672.4942819238963,A62,A73,4.004150065922218,M,single,A101,4.019248615242342,A123,26.50091783390306,A143,A151,1.009136069406511,A174,1.0056509478884625,A192,A201,1
280,A14,13.502009929425256,A34,A41,3061.236060712864,A64,A75,2.5031929079084234,M,single,A101,4.005984997979196,A124,22.0068018868781,A143,A151,1.5072188663111858,A173,0.9939518377750836,A192,A201,1
281,A14,11.990761243667487,A32,A42,1466.4997643636357,A61,A73,3.994213209779721,M,single,A101,2.0057798912806817,A121,50.000512783192974,A143,A152,0.9984805846624591,A173,1.0152446966172697,A191,A201,1
282,A13,16.503577325779585,A31,A43,1352.4965820956802,A65,A74,3.998120741498643,M,single,A101,3.993515776185979,A123,48.50368778274165,A141,A152,1.0085703932391137,A172,0.9969482011028242,A191,A201,1
283,A14,14.996125964587252,A34,A42,1401.013180753429,A65,A75,3.9988617210531814,M,single,A101,4.002793297750156,A122,63.5016386832673,A143,A152,0.9970712134297199,A173,0.9986677212280115,A191,A201,1
284,A12,24.003704301479427,A34,A40,3613.48783457028,A62,A72,3.9985144840562863,M,divorced/separated/married/widowed,A101,1.4940873542798943,A123,34.00282690944643,A143,A152,1.0033523925543646,A173,0.9969482011028242,A192,A201,1
285,A11,47.491433316559934,A32,A40,11402.757180146757,A61,A72,1.496051397649743,F,divorced/separated/married/widowed,A101,1.000039435303922,A121,38.00339254496435,A143,A152,0.9973591814134855,A172,0.9942322382284743,A192,A201,1
286,A11,48.00627107482763,A32,A41,4287.50505960647,A61,A74,4.0058539965113695,M,single,A101,2.993585810568388,A122,24.50167556929967,A143,A152,1.0045799264007793,A173,1.5018555567310437,A191,A201,1
287,A12,47.99858733861787,A33,A410,7358.00100916792,A62,A71,1.997596553945468,M,single,A101,3.993515776185979,A124,28.50301638995015,A143,A153,1.005654412219722,A174,0.9981016813490556,A192,A201,1
288,A12,12.00576344598499,A32,A43,1177.004586832889,A61,A73,4.001233537562625,F,divorced/separated/married/widowed,A103,3.997056332092607,A121,49.49249335266924,A143,A152,1.9994417689990849,A173,1.5112748441553363,A192,A201,1
289,A11,20.998342490231988,A33,A43,939.0015971528356,A61,A72,4.0070377221970706,M,divorced/separated/married/widowed,A101,3.9979088080038307,A121,46.4883449780018,A142,A152,1.0015750439496287,A173,0.9960765535090109,A191,A201,0
290,A14,11.998337980980699,A32,A49,979.0058417469083,A61,A73,1.4925018369910128,M,divorced/separated/married/widowed,A101,1.5064565835365786,A121,24.50809820066955,A143,A152,0.969468817430077,A173,1.0027573076957537,A192,A202,1
291,A12,30.008932828457755,A32,A41,8774.997548403822,A61,A72,0.9970837835647357,M,divorced/separated/married/widowed,A101,3.9949392276083,A123,26.013767340185467,A143,A151,0.9867328651466725,A174,0.9955677678440265,A192,A201,0
292,A11,27.004320493170404,A34,A41,6916.255041435874,A61,A75,1.996778467975182,F,divorced/separated/married/widowed,A101,4.001121504115144,A124,45.50750092568852,A143,A153,1.9938398298878262,A174,1.997696696643932,A192,A201,1
293,A13,39.001392824834966,A34,A41,4309.247590144334,A61,A75,3.9919324937020666,M,single,A101,3.993615640127402,A124,56.2435100687523,A143,A153,0.9832118307332721,A173,0.9838532475514099,A191,A201,1
294,A14,41.99922852110893,A34,A49,7468.502707368669,A65,A75,4.009326743873079,M,divorced/separated/married/widowed,A101,2.499125389494735,A123,43.9896799786311,A141,A152,2.0092543227919926,A174,1.5058324605237705,A191,A201,1
295,A12,48.00627107482763,A32,A42,10575.504985594509,A61,A72,0.9928267847957288,F,divorced/separated/married/widowed,A101,1.9917434806824306,A123,28.493429823576623,A143,A152,0.9987111823434958,A173,1.005571848244372,A192,A201,0
296,A14,11.987871328671602,A32,A41,5458.495297931964,A65,A72,1.4937720890310042,F,divorced/separated/married/widowed,A101,3.4952513082401886,A123,21.005814488018103,A143,A151,1.4948692840893716,A173,1.5084364045781244,A191,A201,1
297,A14,9.506568825479032,A32,A40,1202.7428434985864,A65,A75,4.014389769257672,M,single,A102,1.9984927209752619,A122,42.49575661878206,A143,A152,1.011354851187729,A172,0.9970217698248252,A191,A202,1
298,A14,16.48536548976582,A32,A42,2245.4985218098473,A61,A73,3.0065578845998755,M,single,A101,3.9882814345002187,A121,40.50036906993833,A143,A152,1.0054439063400125,A173,1.0091420937879028,A192,A201,1
299,A12,19.49283386515255,A34,A42,2465.745456354715,A64,A74,3.01240944048065,M,single,A101,1.9935670922541586,A123,29.000541317638316,A143,A152,1.499740831874333,A173,1.0020770929942184,A192,A201,1
300,A14,6.014497268324352,A32,A40,712.9944976921743,A61,A71,1.5038051957103655,F,divorced/separated/married/widowed,A101,4.008628709360354,A121,53.00190413982329,A143,A152,1.0005880154841,A171,0.9747234127798405,A192,A201,1
301,A12,40.503749377036605,A30,A43,4287.50505960647,A61,A73,4.008408396734682,F,divorced/separated/married/widowed,A101,1.00306784741131,A123,43.99959595570697,A143,A152,0.995820731715376,A173,0.9927068722819663,A192,A201,0
302,A13,24.011349669349855,A34,A40,1271.2419517980939,A65,A74,3.981800956712256,M,single,A101,1.9878531326218376,A121,33.99900321561147,A141,A152,1.9891230573343193,A172,1.507389459788512,A191,A201,0
303,A11,9.506568825479032,A34,A40,939.0015971528356,A61,A74,4.006242472949484,M,single,A102,3.50579297432858,A122,47.49132715264323,A143,A152,2.008996221539303,A173,0.9983235346825784,A192,A201,1
304,A14,48.001462622699265,A34,A40,9242.501892274686,A63,A73,1.5062099441613066,M,single,A101,2.000213122354218,A124,41.507830718994484,A141,A153,0.9919115927932816,A173,1.0051528339212368,A191,A201,0
305,A14,6.010667100264639,A32,A42,1419.2500753409233,A64,A73,3.9968485114354215,M,divorced/separated/married/widowed,A101,2.0115012487317623,A121,29.996663814549322,A143,A152,0.9907973849147607,A173,0.9921162595377562,A191,A201,1
306,A14,32.993815945032374,A32,A41,5566.748891708472,A65,A74,2.0006224806868858,F,divorced/separated/married/widowed,A101,3.9976642336810695,A122,25.505295240864253,A142,A151,1.0117912461443734,A172,1.0049112362233972,A191,A201,1
307,A11,11.98857573524476,A32,A43,697.2536579709036,A62,A72,3.995423552892505,M,divorced/separated/married/widowed,A101,3.0037840358890233,A124,30.50198456119014,A143,A152,1.0117912461443734,A172,1.0094653289912474,A192,A201,0
308,A12,8.500441104116035,A32,A42,1323.4972813628287,A61,A73,3.501216721900658,F,divorced/separated/married/widowed,A101,4.023962996016828,A121,26.00813744068298,A143,A152,0.9915342767863482,A173,1.0038752091269152,A191,A201,0
309,A12,9.00281125907255,A32,A40,293.99106537910825,A61,A73,3.9963279787366863,M,divorced/separated/married/widowed,A101,3.99891936095019,A121,20.997798852780882,A143,A151,0.9806171488934514,A172,1.0011602427443784,A191,A201,1
310,A12,44.990038159155866,A32,A410,4802.997955959039,A65,A71,2.50015909867878,M,single,A101,3.9941531586564833,A124,37.0049485708679,A141,A153,1.0053438552813736,A171,1.005295261004044,A192,A201,1
311,A14,23.995728266163884,A32,A42,4887.002788878761,A62,A73,4.001258863352996,M,single,A101,1.000298271419617,A123,23.998252422752472,A142,A152,0.9972390297484502,A173,1.004466736639937,A191,A201,1
312,A13,24.00329940643828,A32,A42,4194.495944869211,A61,A72,1.9930382115785685,F,divorced/separated/married/widowed,A101,3.4984049107728987,A123,28.997447169233972,A143,A152,1.0102389845556345,A173,1.0008927663972091,A191,A201,1
313,A12,12.001978753024382,A32,A40,566.2480007076368,A61,A74,1.4925018369910128,M,divorced/separated/married/widowed,A101,2.991796093022609,A123,23.99970307714227,A141,A152,1.0005880154841,A172,0.997231409778373,A191,A201,0
314,A13,4.005563656970509,A32,A40,1385.4919775080339,A65,A72,0.9892206163877442,M,single,A101,2.0090482657151405,A121,26.013767340185467,A143,A152,1.0044168199865515,A172,2.006684112227949,A191,A202,1
315,A11,33.01619494664627,A31,A42,2465.745456354715,A61,A75,3.9994797874050674,M,single,A101,3.996598838996478,A123,28.489890457455303,A141,A152,1.002931732285964,A173,1.0067349549638904,A191,A201,0
316,A11,12.003635546430814,A32,A42,659.0039893946328,A61,A73,1.9951837258124583,M,single,A103,3.502232244603478,A122,35.4929817533939,A143,A152,1.0008967851022406,A172,1.508862628884428,A191,A201,1
317,A12,23.998633509261737,A32,A42,5166.254148941999,A65,A73,1.4979805434780749,F,divorced/separated/married/widowed,A101,4.003046449611918,A122,48.50368778274165,A143,A152,1.000806471153699,A172,1.0016316226789432,A192,A201,1
318,A14,11.987871328671602,A34,A46,656.495335814091,A61,A73,3.997006588635343,M,single,A101,2.499125389494735,A123,28.997447169233972,A143,A152,2.001854585177367,A173,0.9960765535090109,A191,A201,1
319,A11,15.006260980930891,A33,A42,4084.5032216379204,A61,A75,0.9986833614813637,F,divorced/separated/married/widowed,A101,4.021255530190711,A122,29.996663814549322,A143,A152,2.003929045916757,A172,1.0052011062322936,A191,A201,1
320,A12,27.00322596680421,A34,A40,3934.7445475082204,A61,A71,3.998216727960692,M,divorced/separated/married/widowed,A101,2.011105511611976,A123,26.009111376638742,A143,A152,1.9976837513096477,A174,1.0152446966172697,A191,A201,0
321,A11,23.993980209793975,A32,A43,1718.5006526016477,A61,A72,3.4981949775279624,M,divorced/separated/married/widowed,A101,2.9914418929646667,A122,29.01089393291436,A143,A152,1.003546053890533,A173,0.9884779250368014,A191,A201,0
322,A11,22.49693728556816,A32,A41,2653.0026645725675,A61,A74,1.4943970592059186,M,single,A101,1.0068154054810883,A124,31.00636135795167,A143,A153,0.989260103852458,A174,1.014905602302424,A192,A201,1
323,A11,16.500685907475052,A32,A42,2395.4979206343182,A64,A73,3.9986502826101393,M,single,A101,2.0046481995844436,A123,25.992021752127876,A143,A152,0.9999934165292381,A173,0.9802204406419517,A191,A201,1
324,A14,19.49529629128977,A34,A40,1126.2496931838757,A61,A73,3.9979629011321665,F,divorced/separated/married/widowed,A101,2.4999514597549553,A121,38.998933556105996,A143,A152,2.0057845721736847,A173,1.516008997652496,A191,A201,1
325,A11,7.0071655912865936,A34,A40,3105.508184471316,A61,A74,0.9923234530671401,M,single,A101,4.004562232084437,A121,35.99928217803935,A143,A152,1.990139872645217,A172,0.9966511453658616,A191,A202,1
326,A14,11.999067196840361,A34,A42,5040.257349594143,A65,A75,1.4982042978243397,M,single,A101,3.999256085428537,A122,48.50368778274165,A143,A151,0.9996668904812579,A173,0.9999079637083239,A192,A201,1
327,A14,23.993300678685664,A32,A40,1747.4883907744702,A64,A74,4.002006739736583,F,divorced/separated/married/widowed,A101,3.0099234164110897,A123,36.49521300716955,A143,A152,0.9876942398934052,A173,2.004679620978039,A192,A201,1
328,A13,33.006277602590785,A32,A43,4049.9980649704557,A61,A75,3.998216727960692,M,single,A101,2.0033751326722706,A123,28.50301638995015,A143,A152,1.0046933985807929,A173,1.0183005387647703,A191,A201,1
329,A12,6.009391472002049,A32,A43,979.0058417469083,A61,A75,3.4908437019004097,M,single,A101,4.002083000598603,A123,26.005137195147455,A143,A152,1.0054439063400125,A173,1.5030030021438328,A191,A201,1
330,A11,24.00520392013241,A34,A41,5871.498999504143,A61,A71,1.500719529485119,M,single,A101,4.006645550941801,A124,74.503714964972,A143,A153,1.992162670254363,A174,0.9983235346825784,A192,A201,1
331,A14,20.992439356655183,A34,A46,2099.49605378657,A62,A73,3.996674223924581,F,divorced/separated/married/widowed,A101,1.9929353395298,A121,33.005144092044816,A143,A152,2.013123261659679,A173,0.98542714527992,A191,A201,0
332,A12,59.99823119004779,A32,A40,7626.251839313487,A62,A72,4.019841400393565,F,divorced/separated/married/widowed,A101,2.0144569059793884,A122,26.50091783390306,A143,A152,1.003115367183851,A174,1.5025479771153756,A191,A201,0
333,A14,53.99015354303953,A34,A41,12672.998005513373,A62,A73,2.5000843803569555,F,divorced/separated/married/widowed,A101,3.4987481471915345,A123,25.49898732892961,A141,A151,1.9889804666840016,A172,1.0119165850931253,A191,A201,0
334,A11,23.992767584014725,A30,A42,3825.7515134400423,A61,A75,2.50444157133532,M,single,A101,4.010786883649127,A124,21.998031023151714,A141,A151,1.5009518200909313,A173,1.5025479771153756,A191,A201,0
335,A11,6.010667100264639,A34,A42,3081.498843248646,A61,A73,0.9907547055066163,M,divorced/separated/married/widowed,A101,3.9958842404726767,A121,41.999998757795765,A143,A151,1.0122601414225492,A174,1.0037531076686612,A192,A201,0
336,A12,13.996410133419875,A32,A43,2359.240463838227,A61,A72,2.50015909867878,F,divorced/separated/married/widowed,A103,3.503963092555511,A122,24.500632579034974,A143,A152,1.0008967851022406,A172,1.0073627383772004,A191,A201,1
337,A11,16.50709110998498,A32,A44,1376.4868951833291,A65,A73,3.990147067204985,F,divorced/separated/married/widowed,A101,1.9924358328523324,A123,25.99877725067465,A143,A151,1.002207200937311,A173,1.0021777895010868,A191,A201,0
338,A11,23.991918191142663,A32,A42,3880.4953515011794,A61,A73,4.009326743873079,M,single,A101,4.01634854834011,A122,25.993568744385513,A143,A152,1.0007134752919713,A173,1.0047956428959197,A191,A201,1
339,A12,9.50233413731816,A32,A42,1405.2602945057429,A61,A73,3.989802196203263,M,divorced/separated/married/widowed,A101,1.4990254971896975,A123,28.504553796677463,A143,A152,0.9889556788443661,A172,1.0150477164260745,A191,A201,1
340,A12,24.004052163306135,A34,A46,6291.005175825112,A61,A72,2.0139994737385107,F,divorced/separated/married/widowed,A101,3.4969040601373482,A124,25.496678686438912,A143,A153,2.002007566233563,A173,0.9922771186953887,A192,A201,1
341,A11,22.491458377460027,A32,A42,3912.2524866027297,A61,A74,1.0046329083996905,F,divorced/separated/married/widowed,A101,3.99225639178879,A123,29.00432296214185,A143,A151,0.9917493860140443,A172,0.9986677212280115,A191,A201,1
342,A12,16.498055599165163,A32,A43,2950.0077439643164,A63,A72,0.9749871121538143,M,divorced/separated/married/widowed,A101,3.001871029120667,A121,23.990671458401373,A143,A151,0.987751887281801,A173,0.9734281937840406,A191,A201,1
