,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Bayes Classification
143,GP,F,17.99296374750313,U,GT3,A,3.009667553050933,2.0045920739464167,other,services,course,other,1.018713806624112,3.0129940998320164,-0.008145054234690568,no,yes,no,yes,no,yes,yes,yes,4.501036322174823,3.0085232774556387,3.0019802725927396,5.007753090090252,1.0140979563569368,5.0124408924251,9.496935995804515,11.503734877560968,11.002407953436677,0,0
144,GP,F,15.994150041603081,R,GT3,T,1.0010344154159676,1.0131814278770392,other,services,reputation,mother,2.0119303538939515,0.9860028965967593,0.0007534904877452483,no,yes,no,yes,yes,yes,no,yes,3.496236336466945,3.001056426494645,2.9976705831592283,0.9816798916982663,2.507426535644943,1.5128805071482296,8.005398587055787,11.508087801767577,11.00349461983457,0,1
145,GP,F,16.00678098687783,U,GT3,A,2.993751778157358,3.497829642068042,other,other,course,other,2.000573022262762,1.0065679424192768,0.005988004205627947,no,yes,no,yes,no,yes,yes,yes,4.009830994500858,3.509839835566189,1.9896240071388136,1.0042871579444945,0.9886638186901426,4.988860394916179,5.002110940063705,8.998986054851766,8.988098801599563,0,0
146,GP,M,16.004542266964158,U,LE3,T,0.9993852151490601,0.9994338267387357,services,other,course,mother,1.0037310877978665,1.9942077412816412,1.4953668147025647,no,no,no,no,yes,yes,no,yes,4.009830994500858,4.002140986743629,3.9947289267228405,0.9941063534425876,2.4886204385903388,4.487628124952902,-0.0026959841214079525,10.50072226622473,10.499433928426352,0,0
147,GP,F,14.988770814059816,U,GT3,T,3.9883859249916735,3.997281146405399,teacher,teacher,course,mother,1.9995337532550335,0.9903510646744496,-0.008108196261496574,no,no,no,yes,yes,yes,yes,no,4.013439178674494,3.000862242961333,1.997644160041888,0.9955995377810787,0.993765943356041,5.014254665428531,6.002474692223478,12.514979283618608,14.002102375535607,1,1
148,GP,F,14.9863611377447,R,GT3,T,1.5046013329553152,0.993263190165028,other,other,course,mother,3.752044687557235,0.9767693567140572,1.0094988289083258,no,no,no,yes,yes,yes,yes,yes,5.010533401259201,4.99235774607042,4.991831820177149,1.5015268020807844,1.0004885924387914,1.006449304456525,1.9993494014379336,7.9948631420524485,8.987316944204595,0,0
149,GP,M,14.993642210406852,U,GT3,T,3.9883859249916735,2.500852404085796,teacher,services,course,father,2.0126695742028886,4.007761872622893,0.0028750996770566823,yes,yes,no,no,yes,yes,yes,no,1.5002275859027163,2.0113278905376006,2.004184229656203,0.9988551818690352,0.9961643594693064,3.001656458006116,5.497075869308407,9.500152078439275,11.51452674538502,0,1
150,GP,F,14.990423422538704,U,GT3,A,3.50288210798188,3.0029012885365938,services,services,home,mother,0.9987840888314061,1.4999883346858494,0.0080745696614122,no,no,no,no,no,yes,no,yes,0.991830356260639,3.0107644911975058,2.0025406572883426,2.987900258504527,3.9902851683496285,0.9966792391990222,22.99384444256473,9.005527212023056,7.496692801067878,0,0
151,GP,M,15.999311658528438,U,GT3,T,4.009437708956423,4.0045228676617555,services,services,course,mother,1.0029917107477941,3.0126837192487823,0.0022283082456227158,no,yes,no,yes,yes,yes,yes,no,4.992273649556693,2.9921139633679656,2.9998525857453733,0.9969708940893649,2.4823455605781257,5.009158190870667,0.004149228193725082,15.008946343082902,13.001194212688457,1,1
152,GP,M,16.004806949292387,U,LE3,T,2.005846597036268,2.0009540741324265,services,services,reputation,father,1.9925140221568771,0.9990019263673806,-0.00760763889301583,no,yes,no,yes,yes,yes,yes,no,1.492877889680354,2.9946434103850015,3.0004448229352603,1.4960889627406926,1.523528776680091,1.5020887909089635,4.006710258829969,12.003035623395089,11.51224151352585,0,1
153,GP,F,14.99134488324317,U,GT3,T,4.00098781084356,4.002628331381223,teacher,services,course,mother,0.9886707915071552,3.0002674378699856,0.009281856729179399,no,yes,no,yes,yes,yes,yes,no,4.004363129567633,2.494496263360868,2.50327309194146,1.0004434554274648,1.4978053765331327,5.00795138351857,1.9965150517161645,12.508267201061885,12.49139772935682,1,1
154,GP,F,16.001997183728534,U,LE3,T,1.0085152882645128,1.0028781137388398,at_home,at_home,course,mother,0.9902047307179589,1.00284049097941,-0.005769448298782544,no,no,no,no,yes,yes,yes,no,3.496236336466945,3.9992031664295786,4.012860794678183,4.001838908855496,3.999024958456781,0.9954655511601055,4.0034513013549216,9.496397393480223,10.507812586058051,0,0
155,GP,M,17.00629434276174,U,GT3,T,1.9907105604948558,0.9966370598022672,other,other,home,mother,0.9982003142133247,1.4934459351497664,0.006366448211954838,no,yes,no,no,yes,yes,yes,no,5.002903267242149,3.497663258554152,4.988627906089373,0.9925635777507329,1.5117098842036605,4.497269931515257,22.99384444256473,9.500385218935612,7.007878663082234,0,0
156,GP,F,14.996749661281267,U,GT3,T,0.993395896302844,1.7454717732430833,other,services,course,father,1.0056031207102065,1.9953649101107092,-0.00926637239894857,no,yes,no,no,yes,yes,yes,no,3.9923595612911544,4.498698132839898,1.9927247004879647,0.9967089532621602,2.508772167459319,5.005421871117441,0.0007704474096069407,11.494712740434547,11.500682720776865,1,1
157,GP,F,15.007801837939637,U,LE3,A,2.001554736504564,0.9900445035080443,at_home,other,home,mother,1.9990384681514597,0.9945433934948027,-0.014148493182195257,no,yes,no,yes,yes,no,yes,yes,4.014854459319035,4.504264814673677,2.0030087456915924,0.987711676883968,1.50275969048787,5.010358391095847,-0.018752386333187952,11.005527312050143,9.504152037182234,0,0
158,GP,F,14.992225795783934,U,GT3,T,3.494915131523567,1.993065089838273,health,services,home,father,0.9909636921864284,2.008505977819557,1.5135167147219428,no,yes,no,no,yes,yes,yes,no,3.0073960776669058,3.511593127680574,1.9922770489113697,1.5077900663490755,0.9884705637631599,3.5001089620881354,2.0126434263630246,10.50230793016221,10.49997327829438,0,0
159,GP,F,14.989745244978673,U,GT3,T,0.9942265317676995,1.9894796965602604,at_home,other,course,mother,0.9994958650708208,1.5064557263295648,-0.0020863436151297753,no,yes,no,no,no,yes,yes,no,3.9916156104338185,3.4954898810667956,1.9929952046961998,1.0083229104502487,0.993765943356041,5.001733577284563,7.0023478916345905,12.493938598350944,11.498073840557392,1,1
160,GP,F,15.001143083338702,U,GT3,T,1.0015086549917864,2.007724740022476,at_home,services,course,father,0.9890380588567298,2.0112858203149537,0.004083474511201831,no,no,no,no,no,yes,no,yes,2.497622879129727,2.992631404657037,4.004896684701016,2.4882704583407356,4.511535962000192,0.9753603957841328,6.502281208934258,10.50072226622473,11.005817411045134,0,0
161,GP,M,16.50271575794838,U,GT3,T,3.4993535387206673,4.009452710167503,teacher,teacher,course,mother,0.9971102324504708,0.9799015383798639,-0.0036106986680881775,no,yes,no,no,yes,no,yes,yes,3.000994005874831,2.9927799262452974,1.997644160041888,1.5031579879032133,0.9968004887364568,5.019391947965021,16.001429456291497,9.005527212023056,9.509683389507625,0,0
162,GP,M,15.487442294756427,U,LE3,A,1.9897215547408644,1.0020471982165098,services,other,course,mother,3.995015858040017,1.499279022085436,-0.013991674728460253,no,no,no,no,yes,yes,yes,no,3.9977132845704366,4.500818064541896,4.498158719897251,1.501219204691473,5.0064974878573185,4.992718898031538,0.01057165595785483,12.512544500900567,11.502600365904934,0,0
163,GP,M,18.0048428460808,U,LE3,T,1.0050169341498032,1.0074711591556147,other,other,course,mother,0.9806696269156943,1.2514814862452814,1.5021909625926826,no,no,no,no,yes,no,yes,yes,1.9990468922959046,2.500527494040859,4.501337895672119,1.5025329972370582,3.999986224411905,3.5152972770943673,0.005631233824167251,11.500328472610486,9.49517798858313,0,0
164,GP,M,15.998020398214337,U,LE3,T,2.001646496878797,0.9865166445542259,at_home,other,course,mother,1.014910659262927,0.9948810981618211,1.0020796784953783,no,no,no,yes,yes,yes,no,yes,4.0026911380583785,3.996426018360853,3.986150177789592,2.507551359226854,3.999024958456781,4.9989911810640955,5.006544503168447,9.510633986424265,9.998834431740736,0,0
165,GP,F,15.003098940484968,R,GT3,T,2.9922271990303617,2.989123276518516,services,services,reputation,other,2.0126695742028886,3.0057755278866853,-0.0015235789430960403,no,yes,yes,yes,yes,yes,yes,yes,3.990798601831539,2.4966461215626574,1.0010110973992217,2.487318984755486,4.0047529925602365,3.002839588919266,3.0052710548150445,12.504146539196688,12.499999226097778,1,1
166,GP,M,19.000236908650493,U,GT3,T,2.996467020458354,2.003224653901229,services,at_home,home,mother,1.0066322149861002,1.0040405277704647,-0.0012043718305200708,no,yes,no,no,yes,no,yes,yes,4.000838453511992,4.5003118345821775,3.9925496804772718,1.0094871047790652,1.001689792796091,3.510856717862157,5.5083872459808445,11.512575476244292,9.511704607737126,0,0
167,GP,F,16.498878575521296,U,GT3,T,4.004271497836283,3.9923766860509264,other,teacher,course,mother,1.0007789203130772,0.998915194620396,-0.002363347130858218,yes,yes,no,no,yes,yes,no,yes,4.005867135062532,1.7447564633328503,0.9945746041463941,1.51788933869952,1.5026989322289301,4.494453858825599,-0.004658220884544352,12.513343808592403,12.505423148617776,1,1
168,GP,M,15.00621646683745,R,GT3,T,1.5072727399184624,3.01061521633123,at_home,services,course,mother,1.008983073050913,2.50218013523397,-8.012094273688247e-05,yes,no,yes,yes,yes,yes,no,no,3.9891721356230136,3.4950605388666123,4.00358324228023,1.0004434554274648,1.0029003393096956,0.9981142689778025,-0.003995672076654656,7.00628519768817,7.994850849709502,0,0
169,GP,M,16.987842387675933,R,LE3,T,0.9916456928724956,1.999709391955117,other,other,reputation,mother,1.0059178483048496,0.9913343962363828,2.9975741812213412,no,no,no,no,yes,yes,no,no,1.7477143966929884,2.00517414396423,1.9848873065310593,2.513052477405747,2.4971172297469177,4.488374292499909,14.009204890293653,9.497915189544646,8.010722763853892,0,0
170,GP,F,18.003068980498817,R,GT3,T,1.0085152882645128,1.4930511005280374,at_home,other,course,mother,3.0066584315585296,0.9844104213324465,2.9975741812213412,no,yes,no,yes,no,yes,no,no,4.997818761181007,2.502850873160467,5.012128238694861,1.5071468120880078,5.0064974878573185,4.495993769796472,6.004704909620545,10.510138081195812,9.501241183621428,0,0
171,GP,M,16.49514351245816,R,GT3,T,1.9856603684174612,1.9990638818484499,at_home,other,course,mother,2.500762373584334,0.9954953955588972,0.00835743149892102,no,no,no,no,no,yes,no,no,4.004363129567633,1.9919793069410838,2.005841052498022,1.0105882817916605,1.4941369500818156,2.9921460708999725,4.012138327672458,12.487920754044385,10.507812586058051,0,0
172,GP,M,16.50021632810753,U,GT3,T,2.4867752616201346,3.0078335612796137,other,services,course,father,0.9994958650708208,1.996586591468804,0.5105195152946175,no,yes,no,no,yes,yes,yes,yes,3.988398810370244,4.501690460627739,4.494713399351346,2.9975418896034,3.489057977959002,5.0059845516173525,-0.014605372406491766,10.519291315524399,10.499498272817599,0,0
173,GP,M,15.994539524827987,U,LE3,T,1.0072105687991673,2.005909170446402,health,services,course,mother,1.993388727370602,0.9920055246333463,1.501741508972294,no,no,no,no,no,yes,yes,no,3.995469306218349,3.501756707416874,5.008781248803386,2.493697517584121,4.00238911704494,4.9978748812218665,-0.010906497021440444,9.495628034042785,8.006780849208026,0,0
174,GP,M,17.01528917971511,R,LE3,T,2.002714585010922,1.0131814278770392,at_home,other,course,mother,2.01766670141539,0.9960901546227957,0.9940083009690814,no,no,yes,yes,yes,no,yes,yes,2.999953385860473,2.504278139926611,2.0037791025410296,1.5153526382224867,1.5021232947288272,5.000283038027132,7.989014393524981,8.010702268466904,7.990197048204248,0,0
175,GP,M,16.99909035117141,R,GT3,T,3.009667553050933,1.5000607065634122,other,other,course,mother,1.9990384681514597,2.0066686896207506,1.5090051837773666,yes,yes,no,no,yes,yes,yes,yes,3.996529434523623,4.000627939113503,4.004896684701016,1.0083229104502487,2.996859184219099,2.99661658190218,4.001488607670893,6.9997867922828005,5.75372920041551,0,0
176,GP,M,14.991683927599402,U,LE3,T,0.9910060646441174,1.495195372312802,other,other,course,mother,1.9976054293611956,1.0016079786360796,-0.0044705777831006354,no,no,no,yes,yes,yes,no,no,3.981604784768188,3.499159056285852,4.005408418955257,1.5131091122584457,3.4991794227078956,4.498065857988683,2.0082817019785737,7.999376715352497,9.49445112078022,0,0
177,GP,M,15.99681469492949,U,GT3,T,0.9966875182152053,2.491891029553285,at_home,services,course,father,1.0027589677717277,1.4980419422473732,0.5092142986633915,no,no,no,no,yes,no,yes,no,4.999412883203858,3.0063388469955417,3.0069569912671996,0.9949318237404473,3.0021087167737552,1.4982313516937116,2.0061812505591363,9.488092638093505,7.992197854490394,0,0
178,GP,M,17.002917846434016,R,LE3,T,0.9939418439590619,1.0064890608701673,other,services,course,mother,3.5093008650401147,2.5056544471143836,-0.004572292407092398,no,no,no,yes,yes,no,no,yes,5.004816448606553,3.0067809550516453,5.0065334352927575,0.9947415806944959,4.510353782888478,4.994297669700211,-0.00032047675551673184,7.9879424770937675,8.498233545988835,0,0
179,GP,M,17.013930518383347,U,GT3,T,2.4972960565282287,1.9863985230774213,services,services,course,mother,1.9866654319031924,1.0058384504568114,2.497554207271972,no,yes,no,yes,no,no,no,no,3.9916156104338185,4.50565112123347,1.9942267461890548,0.9889767276800452,1.0013070685324523,1.5071159822236826,9.991304477791303,8.000905123381862,6.493488345595864,0,0
180,GP,M,15.991104100912134,U,GT3,T,2.0104473550413413,1.9945041496069418,other,other,course,father,1.0017532220758953,2.001596726582393,0.004600059885077598,no,no,no,no,yes,no,yes,no,4.016198334365873,3.0077327359917136,5.015636592329791,1.5109003922560988,3.501937001014598,3.9973456113760983,-0.006197611496167277,8.996158287330836,10.50084067001883,0,0
181,GP,F,16.01093902986896,U,GT3,T,4.0025614353450525,2.5081354718691995,health,services,home,father,0.9823687295538102,1.9921786420398826,0.011886529544998883,no,no,no,no,yes,yes,yes,yes,4.006619971327709,2.501356044037623,3.0001750514914924,1.506595453007888,0.9945282044456213,3.5087564524918426,0.007443224599822133,16.995915983398476,16.493423187868125,1,1
182,GP,F,15.994455647631803,U,GT3,T,2.005846597036268,2.0047933399868705,other,other,home,mother,1.0160118434501109,2.001596726582393,-0.005928799413942511,no,yes,no,no,no,yes,yes,no,5.003438700456065,0.9917863030639912,5.009877697400004,1.0028111020215298,0.9715044669304675,4.49547197335717,0.004658529201495532,11.506494356831059,11.489542991637318,1,1
183,GP,F,15.988343088468081,U,GT3,T,4.007644043456938,4.012602028249159,health,health,reputation,mother,0.9996998420010468,1.4969836518410968,-0.015246148283040306,no,yes,no,no,yes,yes,yes,yes,3.9878277750319646,4.021156572000555,2.0017700660768134,1.0075287575043759,1.0053448238245886,3.5046571566427955,0.008057349504259941,15.495538081992162,15.486209382967537,1,1
184,GP,M,16.498248978012988,U,GT3,T,2.990298106830922,4.0107735695308975,other,other,course,father,2.501994483746292,0.9897940410853072,0.5034525171295211,no,yes,no,yes,no,yes,yes,no,2.989466583292632,3.5015113221454817,4.504508384294998,1.495936718317416,3.4896067870138197,1.5103872454446228,4.006388631266143,9.509015391355476,9.507002333508783,0,0
185,GP,M,16.49334881889129,U,GT3,T,0.9936000785732899,0.0019799519396144893,other,other,reputation,mother,2.006772041396126,2.503992003992318,0.004248672404303418,no,yes,no,yes,yes,yes,yes,yes,3.4887893961058056,3.0036400503438725,1.996761349053314,0.9975177082140946,0.9886638186901426,2.491378210129345,0.009975678897919404,15.993023434477063,17.005239678196535,1,1
186,GP,M,17.01110940737977,U,LE3,T,4.0025614353450525,3.5057182465210315,teacher,other,reputation,mother,1.018713806624112,2.013335467315349,-0.005928799413942511,no,yes,no,yes,yes,yes,yes,no,4.006969754620639,4.004410526000719,4.0045583063957935,0.9930038860626871,2.4878186955562267,4.99417193681804,0.0010739714653205659,11.002922433572742,9.498203315616436,0,1
187,GP,F,15.992699980302199,U,GT3,T,0.9913075093380795,3.001216074367694,at_home,services,home,mother,0.9856383456142048,1.9973752749711124,0.005080537959350241,no,no,no,yes,no,yes,yes,yes,4.003322970969084,3.4936232261275975,5.000766102333193,1.5100646541270852,0.9968004887364568,3.510856717862157,0.011032010997964168,13.512935314131164,13.001856737313076,1,1
188,GP,F,16.000794091326924,U,LE3,T,3.009838153466574,2.998347356923131,other,other,reputation,mother,2.0055164220377564,1.9980202798374567,0.0036203861754926414,no,yes,no,yes,yes,yes,yes,no,4.013439178674494,3.9919767791306526,4.997171507403834,0.9936711249090175,1.0064798946979494,4.494115711637562,0.00886564531248229,14.000935075415587,13.497882594285091,1,1
189,GP,M,16.997079767877135,U,LE3,T,4.007644043456938,2.499469838065184,teacher,other,course,mother,1.9903183767950683,1.985451336532491,0.00035737748120385365,no,no,no,yes,yes,yes,yes,no,3.994934115978938,4.002382784509962,3.4969169332547616,3.0027071287070553,3.495997521845519,4.007206534800311,0.003011715511141852,10.5035189847343,10.989970806118246,0,1
190,GP,F,16.00095633097429,U,GT3,T,1.9944006050822485,2.004988879218641,services,other,reputation,mother,1.9925140221568771,1.5038547392285047,-0.0022190147180972037,no,no,no,yes,no,yes,yes,no,3.0057241697544193,4.006827890084292,3.9933216147148314,1.009110911151525,4.502701199868108,4.989653075434374,-0.014605372406491766,12.516688018607285,11.508456285524037,1,1
191,GP,M,16.992572703880782,U,GT3,T,3.0087586634781873,2.996031559005986,other,other,reputation,father,0.9931927385585808,2.0007076716034664,0.0080745696614122,no,no,no,yes,no,yes,yes,no,3.995179996990852,3.0041867266514135,3.985032819173075,0.9960481438024025,2.994633691378899,3.506417315055722,4.004682951894679,11.497888788728805,9.006302654359105,0,1
192,GP,M,15.995930102419026,R,GT3,T,4.020406848504107,2.0070472375737625,teacher,services,other,mother,0.9966246509040524,0.9981452430159923,0.009187950293726526,no,yes,no,yes,yes,yes,yes,yes,4.0153788115869276,2.999879686134893,3.0021013678938857,2.5021107086949286,3.0002650988677386,2.9940970242690907,7.993870247340984,9.99935907494132,9.505863158586767,0,0
193,GP,M,17.000960926224067,U,GT3,T,4.004271497836283,3.0083960816042676,other,other,course,mother,0.993092445202765,1.9968772481197856,0.0002068301553349873,no,yes,yes,yes,yes,yes,yes,yes,5.004586513266684,1.4882603991702315,3.0037511771401,1.006148977457065,1.0027923122322147,2.002800897593139,3.992865338574214,11.5018826817178,11.489542991637318,1,1
194,GP,M,16.49849330295744,U,GT3,T,4.003620402767831,2.509442083755598,teacher,other,home,mother,1.0078366524512365,2.5013504151206196,-0.003981703057650906,no,yes,yes,yes,yes,yes,yes,no,2.5011850144821377,3.9969447735574377,3.007407032151034,1.5078878283348556,2.4947066833300013,3.002839588919266,3.9986092578278187,11.008379828259812,10.514319304859946,0,1
195,GP,M,16.009982537993984,U,GT3,T,2.99815853051716,2.9929739918223532,services,other,home,mother,1.0198404458879624,2.5040408236854157,-0.008431174054406156,no,no,no,yes,yes,yes,yes,yes,4.000686337390901,2.008113138907496,2.988784292164958,0.9936711249090175,1.516825218857654,2.507255377970445,-0.012223405259609892,11.005527312050143,12.493820542861833,1,1
196,GP,F,16.500917869512392,U,GT3,T,2.0081722406462355,4.021878222188212,services,services,reputation,father,1.0081681710942187,2.014382820470069,-0.0001626193390457956,no,yes,no,yes,yes,yes,no,no,5.002903267242149,4.0054337733981935,1.9896240071388136,2.5021107086949286,4.001395954187381,5.012759434164314,9.716216497756717e-05,16.499356161853292,17.998314017257115,1,1
197,GP,F,16.990045106400025,U,LE3,T,3.0023574358179776,2.996031559005986,other,other,reputation,mother,1.0023490817903526,2.0029132378484666,0.006366448211954838,no,yes,no,yes,yes,yes,yes,yes,4.99983508738884,2.9915767991137265,3.0004448229352603,2.4974454861037367,3.992651022967718,1.5064517561661754,28.5073584039238,13.496928418575393,12.497594662458312,1,1
198,GP,F,15.4957345682802,U,GT3,T,3.005040640427816,2.5004361401895627,other,other,reputation,mother,1.0164463320853447,1.4995495105700622,-0.0032089264874463146,no,yes,no,no,yes,yes,yes,no,1.4984331769702395,2.4955260687278717,2.500431263276697,1.4988811916956046,2.502423921855937,1.5060113968389457,8.005398587055787,13.515028275296727,14.995278373349137,1,1
199,GP,M,17.009393004602323,U,GT3,T,2.502087722708213,2.9993645060804983,services,services,other,mother,0.9919696127418376,1.9985711059138058,-0.0063604811244738595,no,yes,no,yes,yes,yes,yes,yes,3.4953966500129896,2.494496263360868,3.9991516236862887,1.505965200772167,2.4985502330524803,3.9985135130713765,6.0072610418641466,11.000745833136083,13.490648860832547,1,1
200,GP,M,16.00126871212597,U,GT3,T,0.9997714719897197,2.0052105674491694,services,services,other,mother,0.9997377387657191,0.9896224282358885,-0.0017741340024788055,no,yes,no,yes,yes,yes,yes,yes,2.497622879129727,2.9963410099443406,3.008725406004857,1.0076366786016782,1.50275969048787,3.0044098160076906,0.013555711704464263,10.494326231230628,9.498795541534198,0,0
201,GP,M,15.988343088468081,U,LE3,T,1.994564413977845,0.9847568369224049,other,other,course,mother,0.9896665336649859,1.9959189662619157,0.00553370924019752,no,no,no,yes,yes,yes,yes,yes,4.000486133027387,1.997634808607216,3.008876704192046,1.0039858333302414,1.4978053765331327,5.001376259749739,-0.00533540501160446,13.487833047026264,13.99532936176486,1,1
202,GP,F,17.00629434276174,U,GT3,A,3.4901995904913816,3.001973102539261,health,other,reputation,mother,1.0154269313947826,1.4905935556933447,0.005988004205627947,no,yes,no,no,no,yes,yes,yes,3.5025846303598094,3.7502941712273814,3.01548593778044,0.9866650618350972,3.4896067870138197,3.496801027939141,9.99705686738099,11.507611205259037,13.006267823187333,1,1
203,GP,M,17.00484058649951,R,GT3,T,1.0004946460295412,1.9920693042896422,at_home,other,home,mother,0.9856383456142048,2.5102608969240254,-0.0075801835303353805,no,no,no,no,yes,yes,no,no,2.995838409486911,1.0006011396119896,2.9982274734819168,1.0034983527552852,4.248388543885167,2.4924022332697975,5.498703412867757,9.500528148132037,8.995981654971079,0,0
204,GP,F,15.996603684103503,U,GT3,T,2.4972960565282287,3.5057182465210315,services,services,course,mother,0.9948319069193274,1.9997399253032562,-0.0063604811244738595,no,no,no,no,yes,yes,yes,no,4.005867135062532,3.506145398276886,3.0022772366660666,0.9941063534425876,1.4952709270105538,2.495633572033181,6.496459457262588,11.49819578335492,11.499312286369657,1,1
205,GP,F,16.996366968760626,U,GT3,T,0.9886382112961825,0.9966370598022672,at_home,services,course,mother,1.0017532220758953,1.9917256254964117,-0.013048765066250408,no,no,no,yes,yes,yes,yes,no,5.00640158157163,3.0038160983541538,2.994924414912533,0.9994334659973017,1.5033162180021746,3.5059826669247722,-0.008750006015409508,11.510299609829428,10.490629487178404,1,1
206,GP,M,17.003596010873903,U,GT3,T,0.983468581314239,1.4983763203410634,at_home,services,other,other,2.014559040534495,2.004517000335875,-0.006197415495176397,no,no,no,yes,no,yes,yes,no,3.996266752467786,3.992846276405322,3.9955895402364034,2.987900258504527,5.01065572701668,5.012612965607262,16.004838686807815,10.50860142770425,11.00056107581529,1,0
207,GP,M,16.501665095134953,R,GT3,T,2.4932834101946533,2.4956179933629588,services,services,reputation,mother,0.9886707915071552,0.998915194620396,-0.003727658332639551,no,yes,no,yes,yes,yes,yes,no,4.005654330141844,2.995446881696645,2.010954142243376,2.491786393194622,3.4979341652278384,5.013408751325788,0.004658529201495532,11.495299995505535,10.496215287888816,0,1
208,GP,M,16.000387042801634,U,GT3,T,1.9902514085179832,2.506270117774032,other,other,home,father,2.00047719683499,0.9997918535218628,0.011614298109522327,no,no,no,no,yes,yes,yes,no,4.4911927340636835,2.4887861780926923,2.9957974855052893,0.9917512380174898,1.013624525981919,2.495633572033181,0.0034682907028105543,13.49573853735362,12.495046074607066,1,1
209,GP,F,17.019892785926448,U,LE3,T,1.9897215547408644,3.9939302469677855,services,services,course,father,0.9744338059474376,1.9938611694108754,-0.010340718597933308,no,no,no,yes,yes,yes,yes,yes,3.9841321408513366,3.5035116359864826,2.0025406572883426,1.0039858333302414,1.0011538049474433,4.992718898031538,8.003060671839346,13.486243197672387,14.497132536806786,1,1
210,GP,M,16.992333595095815,U,GT3,T,3.9989990316937236,3.999056383274351,services,teacher,home,mother,0.9744338059474376,0.9924285734841929,0.011408107533669207,no,no,no,no,yes,yes,yes,no,4.993155640181616,1.491721530846763,3.0080095178906694,0.9963439221456181,1.504937160958765,5.016241307890219,3.006257680922254,13.500565689758947,13.507762666383258,1,1
211,GP,M,15.996603684103503,R,LE3,T,2.4970604506885525,2.4974261900642447,teacher,other,home,father,3.0010528291971434,1.4995495105700622,0.015197086611355704,no,yes,no,yes,yes,yes,yes,no,3.0003772735452126,2.9970468611538816,3.99634256318249,2.487318984755486,3.9993799648262285,2.502213244494248,15.502932177318286,10.004209558292057,11.510561231336556,1,0
212,GP,F,16.992058551649844,U,GT3,T,4.005771162060041,3.997281146405399,services,teacher,home,mother,1.9866654319031924,1.0007899465706838,0.9978517144856714,no,yes,no,no,yes,yes,yes,no,3.9935021167719684,2.0113278905376006,3.987178434373072,2.49247223439199,3.5097611332406053,2.0091713477033863,28.5073584039238,13.500565689758947,14.502518630281603,1,0
213,GP,F,15.997143033095977,U,LE3,T,4.003972051195043,3.996286342649766,teacher,teacher,reputation,mother,1.0097824490467575,1.9980202798374567,0.002798141649950973,no,yes,no,no,yes,yes,yes,no,3.997843055307757,5.00080165384022,2.0044080401672546,0.9987898511081869,3.0118151240763336,3.0044098160076906,0.008349373659628137,10.506523595805309,9.49029897354448,0,1
214,GP,F,16.008188385541906,U,GT3,T,3.999246874290602,2.9953093211987762,health,other,home,mother,1.4983207564091603,1.4993834875418357,-0.009866012201187737,no,yes,no,yes,yes,yes,yes,no,3.994934115978938,3.4954898810667956,5.017944942334824,1.0034983527552852,5.004265539438999,1.9978518493005932,3.004249991421478,13.515028275296727,13.48727347306573,1,1
215,GP,F,15.994455647631803,U,GT3,T,1.9884615585622807,2.9977445412570356,other,other,reputation,mother,1.0009935780929329,2.0005103437885077,0.0013910700670158385,yes,yes,no,yes,yes,yes,no,no,4.0081872409137,4.503611808793703,3.0063112182229426,1.5051055384255836,3.5084139055921266,4.000308131382332,3.9947023713821728,10.999765432275678,11.513902529392777,1,1
216,GP,F,16.995624397181018,U,GT3,T,0.9988340617146634,0.9952238108024793,other,other,course,mother,0.9963540288637325,1.9929427067130758,0.007318941963687324,no,yes,no,no,no,yes,no,no,4.0051503240577695,4.495775296598449,4.00128307281397,0.9830276786662838,3.503806562967242,1.5093270563300378,-0.016436932779996895,13.491201805426204,14.491379669684259,1,1
217,GP,F,17.009956821228627,R,GT3,T,2.4987329100754057,2.0077988560774163,other,other,reputation,mother,0.9904313894512498,1.0000488255907776,0.0025477068259857254,no,yes,no,no,yes,yes,yes,no,4.9875061159162195,3.008086740219139,2.009449807231425,0.9900215226351172,3.009613579315194,3.002540628875545,20.74075509162163,12.504146539196688,12.506371735002919,1,1
218,GP,F,16.00126871212597,R,GT3,T,1.9985851878792635,1.9945041496069418,services,services,reputation,mother,1.9824103381897822,3.997559840922052,-0.002979360292456914,no,yes,no,yes,no,yes,yes,no,4.995719284030503,2.987535509835748,5.024617006215813,1.0056106192670753,1.5050950759676964,4.9978748812218665,6.998857195821493,12.496104602135713,12.509389021917741,1,1
219,GP,F,17.00169522549792,U,GT3,T,3.4991605934925065,4.021878222188212,at_home,services,home,mother,0.9928689632060829,3.003028694588468,2.004048425300462,no,yes,yes,no,yes,yes,yes,yes,4.006969754620639,3.9958039620362964,3.0023810649736338,3.9945423527658313,4.4935996612991245,5.0010209471443225,14.509715610840273,8.003404772559193,8.998914644295596,0,0
220,GP,F,15.502843103105555,U,GT3,A,3.5042007283403214,0.9865166445542259,services,other,course,mother,0.9884800101605944,1.498973067595193,0.01782587336250689,no,yes,no,no,yes,yes,yes,no,1.995978859116076,2.9889710947764394,3.008725406004857,2.5059207535785504,2.4915439632860434,4.49814720094551,3.0075642886399607,11.002922433572742,10.5029201040003,1,0
